hca_db_vid,hca_db_title,sv_volume,sv_xml_id,sv_xml_id_source,sv_incipit,sv_source_file,match_method,status
1695,J. L. Heiberg  (Den lille Amor fra hækken fløj),SV7,den-lille-amor-fra-haekken-floei,tei,Den lille Amor fra Hækken fløi,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1696,"L. Holberg  (Hil dig, du viddets danske digter-konning)",SV7,hil-dig-du-viddets-danske-digter-konning,tei,"Hil Dig, Du Viddets danske Digter-Konning",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1697,B. S. Ingemann  (Hvad du sang ved grønne bred),SV7,hvad-du-sang-ved-groenne-bred,tei,Hvad Du sang ved grønne Bred,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1700,L. Kruse  (Når skibet er en spurv i hvirvelvind),SV7,naar-skibet-er-en-spurv-i-hvirvelvind,tei,Naar Skibet er en Spurv i Hvirvelvind,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1701,S. Meisling (Du blev i hjemmet. I dit hjem du gav),SV7,du-blev-i-hjemmet-i-dit-hjem-du-gav,tei,Du blev i Hjemmet. I dit Hjem Du gav,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1702,C. Molbech  (Du vandred' ungdomsglad i Danmarks egne),SV7,du-vandred-ungdomsglad-i-danmarks-egne,tei,Du vandred’ ungdomsglad i Danmarks Egne,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1703,Lundby  (Om håbet - ja om håbet drømmer hver),SV7,om-haabet-ja-om-haabet-droemmer-hver,tei,"Om Haabet, – ja om Haabet drømmer hver",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1705,Olufsen (En dåse gav du land og stat),SV7,en-daase-gav-du-land-og-stat,tei,En Daase gav Du Land og Stat,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1707,Rahbek (Bien drømmer om sin kube ved hver blomst bag skovens hang),SV7,bien-droemmer-om-sin-kube-ved-hver-blomst-bag-skovens-hang,tei,Bien drømmer om sin Kube ved hver Blomst bag Skovens Hang,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1709,Pram (Fra helten klædt i brynje blå),SV7,fra-helten-klaedt-i-brynie-blaae,tei,Fra Helten klædt i Brynie blaae,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1710,"L. C. Sander  (Du sang Niels Ebbesen, at dansken kunne prise)",SV7,du-sang-niels-ebbesen-at-dansken-kunde-prise,tei,"Du sang Niels Ebbesen, at Dansken kunde prise",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1711,J. Rein (Du tegned' blomsten som den gror på vang),SV7,du-tegned-blomsten-som-den-groer-paa-vang,tei,Du tegned’ Blomsten som den groer paa Vang,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1712,Riber (En fløjte skar du dig af gærdets pil),SV7,en-floeite-skar-du-dig-af-gjerdets-piil,tei,En Fløite skar Du Dig af Gjerdets Piil,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1714,Samsöe (Din vår os lod en dejlig sommer håbe),SV7,din-vaar-os-lod-en-deilig-sommer-haabe,tei,Din Vaar os lod en deilig Sommer haabe,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1715,Sorterup  (Du digted' for dansken en sang under ø),SV7,du-digted-for-dansken-en-sang-under-oe,tei,Du digted’ for Dansken en Sang under Ø,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1716,F. C. Sibbern (Selv uden mandens navn og hvert hentydningsstof),SV7,selv-uden-mandens-navn-og-hvert-hentydnings-stof,tei,Selv uden Mandens Navn og hvert Hentydnings-Stof,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1717,H. C. Sneedorf  (Vel svigter den vingede ganger tit),SV7,vel-svigter-den-vingede-ganger-tidt,tei,Vel svigter den vingede Ganger tidt,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1718,"E. Storm  (""Herr Zinklar drog over salten sø"")",SV7,herr-zinklar-drog-over-salten-soe,tei,»Herr Zinklar drog over salten Sø,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1719,Schack-Staffeldt  (Hvad blomsten drømmer mangen sommernat),SV7,hvad-blomsten-droemmer-mangen-sommernat,tei,Hvad Blomsten drømmer mangen Sommernat,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1722,Söetoft (Phantasus den ungdomsglade),SV7,phantasus-den-ungdomsglade,tei,Phantasus den ungdomsglade,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1726,J. C. Tode  (Vi vil ej sige mange ord),SV7,vi-vil-ei-sige-mange-ord,tei,Vi vil’ ei sige mange Ord,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1727,C. Wilster (De første prygl vi i skolen fik),SV7,-de-foerste-prygl-vi-i-skolen-fik,tei,» De første Prygl vi i Skolen fik,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1730,"C. Winther (At snitte smukt i træ, en gud dig lærte)",SV7,at-snitte-smukt-i-trae-en-gud-dig-laerte,tei,"At snitte smukt i Træ, en Gud Dig lærte",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1731,Zahle (Dig musen gav en lyre til at spille),SV7,dig-musen-gav-en-lyre-til-at-spille,tei,Dig Musen gav en Lyre til at spille,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1733,P. Wulff  (Tak for hver Bretlands evig blå kærminde),SV7,tak-for-hver-bretlands-evig-blaa-kjaerminde,tei,Tak for hver Bretlands evig blaa Kjærminde,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1735,Baggrund til vignetterne (Hvad er det vel vi kalder poesi?),SV7,hvad-er-det-vel-vi-kalde-poesie,tei,Hvad er det vel vi kalde Poesie?,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1736,De to grave (Hvis er denne grav),SV7,hvis-er-denne-grav,tei,Hvis er denne Grav?,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1737,Det store julebord (Hvor byens damer trækker på parade),SV7,hvor-byens-damer-traekke-paa-parade,tei,Hvor Byens Damer trække paa Parade,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1738,"Sang for de Danske i Paris, paa Konsgens (!) Fødselsdag 28de Januar 1832. (I de Franskes Hovedstad -).",SV7,i-de-franskes-hovedstad,tei,I de Franskes Hovedstad,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1739,Den 28de. Januar 1832. (Bølgen vugger op og ned).,SV7,boelgen-vugger-op-og-ned,tei,Bölgen vugger op og ned,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1740,"Danmark og kongen (Vi gamle Danmark prise,)",SV7,vi-gamle-danmark-prise,tei,Vi gamle Danmark prise,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1741,Mørket  (Jeg drømte - dog en drøm var det ej ganske),SV7,jeg-droemte-dog-en-droem-var-det-ei-ganske,tei,Jeg drømte – dog en Drøm var det ei ganske!,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1742,Gefion (Kong Gylfe sidder i gildehus),SV7,kong-gylfe-sidder-i-gildehuus,tei,Kong Gylfe sidder i Gildehuus,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1743,Min vise  (Nu skinner solen varmt og smukt),SV7,nu-skinner-solen-varmt-og-smukt,tei,Nu skinner Solen varmt og smukt,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1744,Epigrammatiske digte XII (Min tankes tanke ene du er vorden),SV7,min-tankes-tanke-ene-du-er-vorden,tei,Min Tankes Tanke ene Du er vorden,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1745,Bruden fra Lammermoor 1 (Fuldmånen skinner på busk og krat),SV8,fuldmaanen-skinner-paa-busk-og-krat,derived,"Fuldmaanen skinner paa Busk og Krat,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1750,Visitøren og digteren (Her visiteres på dette sted.),SV7,her-visiteres-paa-dette-sted,tei,Her visiteres paa dette Sted.,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1751,"I en Vens Stambog, da han reiste til Udlandet. (Du Lykkens Barn, flyv, over salten Vande).",SV7,du-lykkens-barn-flyv-over-salten-vande,tei,"Du Lykkens Barn, flyv, over salten Vande",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1754,"Stanze (Så hvid hun er min hjertenskær,)",SV7,saa-hvid-hun-er-min-hjertenskjaer,tei,Saa hvid hun er min Hjertenskjær,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1755,(Mit Liv var Poesi),SV7,mit-liv-var-poesie,tei,Mit Liv var Poesie.,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1757,(Hjertet er en Vugge),SV7,hjertet-er-en-vugge,tei,Hjertet er en Vugge,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1759,Hende jeg mener (Jeg synger her om to - betænk engang),SV7,jeg-synger-her-om-to-betaenk-engang,tei,Jeg synger her om to – betænk engang!,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1762,"Lille Viggo (Lille Viggo, vil du ride ranke)",SV7,lille-viggo-vil-du-ride-ranke,tei,"Lille Viggo, vil Du ride Ranke?",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1763,Den femte maj (1821) (De spanske lod mig deres skib bestige),SV7,de-spanske-lod-mig-deres-skib-bestige,tei,De Spanske lod’ mig deres Skib bestige,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1764,Vandringsmanden (Januar) (Et hjem for Samojed og Pescheræ),SV7,et-hjem-for-samojed-og-pescherae,tei,Et Hjem for Samojed og Pescheræ,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1765,"Februar  (Månen, som en havfrue, fra den fjerne old)",SV7,maanen-som-en-havfrue-fra-den-fjerne-old,tei,"Maanen, som en Havfrue, fra den fjerne Old",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1766,Marts (Mægtigt vårens pulse banke),SV7,maegtigt-vaarens-pulse-banke,tei,Mægtigt Vaarens Pulse banke,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1767,Jorden (Ton højt i tidens kamp mit stolte kvad),SV7,ton-hoeit-i-tidens-kamp-mit-stolte-qvad,tei,Ton høit i Tidens Kamp mit stolte Qvad!,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1768,Menneskelivet (For den vilde syndflods vande),SV7,for-den-vilde-syndflods-vande,tei,For den vilde Syndflods Vande,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1769,"Poesien (En guddoms tanke er du, poesi)",SV7,en-guddoms-tanke-er-du-poesie,tei,"En Guddoms Tanke er Du, Poesie",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1770,"April (O, april! en dejlig måned)",SV7,o-april-en-deilig-maaned,tei,"O, April! en deilig Maaned!",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1774,"August (Ja, øjeblikket ene er det just)",SV7,ja-oeieblikket-ene-er-det-just,tei,"Ja, Øieblikket ene er det just",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1775,September (Septembers herlige natur),SV7,septembers-herlige-natur,tei,Septembers herlige Natur,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1776,"Oktober (Storken er rejst til fremmed land, spurven bor i dens rede)",SV7,storken-er-reist-til-fremmed-land-spurven-boer-i-dens-rede,tei,"Storken er reist til fremmed’ Land, Spurven boer i dens Rede",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1778,"December (Dybt i mit hjerte, hvor hun bor)",SV7,dybt-i-mit-hjerte-hvor-hun-boer,tei,"Dybt i mit Hjerte, hvor hun boer",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1779,December (Barn Jesus i en krybbe lå),SV7,barn-jesus-i-en-krybbe-laae,tei,Barn Jesus i en Krybbe laae,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1780,De to fugle (Der bygger en fugl her dybt i mit bryst),SV7,der-bygger-en-fugl-her-dybt-i-mit-bryst,tei,Der bygger en Fugl her dybt i mit Bryst,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1781,Epigrammatiske digte IV  (Derud i verden hjertet må),SV7,derud-i-verden-hjertet-maa,tei,Derud i Verden Hjertet maa,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1783,(Ved fremmed Strand jeg tænkte Dig).,SV7,ved-fremmed-strand-jeg-taenkte-dig,tei,Ved fremmed Strand jeg tænkte Dig,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1784,"Epigrammatiske digte IX  (Jeg drømmer stolt, vil De min bog modtage)",SV7,jeg-droemmer-stolt-vil-de-min-bog-modtage-,tei,»Jeg drømmer stolt: – vil De min Bog modtage? –,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1785,"(Efter W. Müller). (Skuffet Kjærlighed! Du ligner i din bittre, tunge Vee).",SV7,skuffet-kjaerlighed-du-ligner-i-din-bittre-tunge-vee,tei,"Skuffet Kjærlighed! du ligner, i din bittre, tunge Vee",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1786,(Nu er Theatret godt paa Gled).,SV7,nu-er-theatret-godt-paa-gled,tei,Nu er Theatret godt paa Gled,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1787,"Ewald. (Balder og Rolf, Du fremkaldte, brynnie-klædt).",SV7,balder-og-rolf-du-fremkaldte-brynnieklaedt-,tei,"Balder og Rolf Du fremkaldte, brynnieklædt’ –",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1788,Til Deres Kongelige Høiheder Prinds Frederik Carl Christian og Prindsesse Wilhelmine Marie. (Midt i den dybe salte Sø).,SV7,midt-i-den-dybe-salte-soe,tei,"Midt i den dybe, salte Sö",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1790,"""Jeg drømte, jeg var en lille fugl"" (Jeg drømte, jeg var en lille fugl)",SV7,jeg-droemte-jeg-var-en-lille-fugl,tei,"Jeg drømte, jeg var en lille Fugl",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1791,"Elskerens sang (Højt på bjerget, hvor skyerne går)",SV7,hoeit-paa-bjerget-hvor-skyerne-gaae,tei,"Høit paa Bjerget, hvor Skyerne gaae",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1793,Det syge hjerte (Hvad kommer du fra kirken her),SV7,hvad-kommer-du-fra-kirken-her,tei,Hvad kommer Du fra Kirken her?,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1794,Til en ung dame (Når nattergalens øjne man udbrænder),SV7,naar-nattergalens-oeine-man-udbraender,tei,Naar Nattergalens Øine man udbrænder,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1795,Tre dage af en tyveknægts liv (Den første dag - jeg husker det godt),SV7,den-foerste-dag-jeg-husker-det-godt,tei,Den første Dag – jeg husker det godt!,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1796,Den blinde moder (Trommen hvirvler. De er nær),SV7,trommen-hvirvler-de-er-naer,tei,»Trommen hvirvler. De er’ nær!,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1797,Invaliden (Røgsky ved røgsky over marken lå),SV7,roegsky-ved-roegsky-over-marken-laae,tei,Røgsky ved Røgsky over Marken laae,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1798,"Impromptu (Den grønne skov, så ungdomsfrisk og fager)",SV7,den-groenne-skov-saa-ungdomsfrisk-og-fager,tei,"Den grønne Skov, saa ungdomsfrisk og fager",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1800,"Epigrammatiske digte V (Du, som så ofte læste i mit hjerte)",SV7,du-som-saa-ofte-laeste-i-mit-hjerte,tei,"Du, som saa ofte læste i mit Hjerte",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1801,"Epigrammatiske digte VI  (Hvad hjertet drømte, hvad øjet så)",SV7,hvad-hjertet-droemte-hvad-oeiet-saae,tei,"Hvad Hjertet drømte, hvad Øiet saae",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1802,Epigrammatiske digte VII  (Skjaldens dybe sorg og lyst),SV7,skjaldens-dybe-sorg-og-lyst,tei,Skjaldens dybe Sorg og Lyst,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1805,Epigrammatiske digte XI  (Lad tidens ege kaste dunkle skygger),SV7,lad-tidens-ege-kaste-dunkle-skygger,tei,Lad Tidens Ege kaste dunkle Skygger.,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1806,Til en herre med en kvindelig dukke (Jeg siger dig og i alvorlig tone),SV7,jeg-siger-dig-og-i-alvorlig-tone,tei,Jeg siger Dig og i alvorlig Tone,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1807,Sang for de danske i Paris (Da Danmarks bøgeskov sprang ud),SV7,da-danmarks-boegeskov-sprang-ud,tei,Da Danmarks Bøgeskov sprang ud,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1810,Peter Erasmus Müller  (Om sygelejet sad dit hjertes kære),SV7,om-sygeleiet-sad-dit-hjertes-kjaere,tei,Om Sygeleiet sad Dit Hjertes Kjære,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1811,Mindedigt af Karen Sophie Larsen (Saa mangen Nat jeg hen til Vinduet gik),SV7,saa-mangen-nat-jeg-hen-til-vinduet-gik,tei,Saa mangen Nat jeg hen til Vinduet gik,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1814,"Ved maleren Bendz's grav i Vicenza (Livsglad, begejstret for din skønne kunst)",SV7,livsglad-begeistret-for-din-skjoenne-kunst,tei,"Livsglad, begeistret for Din skjønne Kunst",Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1815,(I Havet ligger Fader død),SV7,i-havet-ligger-fader-doed,tei,I Havet ligger Fader død,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1817,"En lille flugt til Rom den 8. marts 1835 (Fra nord, hvor tågen skygger)",SV7,fra-nord-hvor-taagen-skygger,tei,"Fra Nord, hvor Taagen skygger",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1818,†Sophie Thiele. (Det er kun Dage siden vi Dig saa).,SV7,det-er-kun-dage-siden-vi-dig-saae,tei,Det er kun Dage siden vi Dig saae,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1820,"Til Henriette T -. Med et Exemplar af Paludan-Müllers Amor og Psyche. (De gjætter vel, hvorfor det skeer)",SV7,de-gjaetter-vel-hvorfor-det-skeer,tei,"De gjætter vel, hvorfor det skeer",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1823,"På slottet Chillon  (Vilde fjelde, spejlklar sø)",SV7,vilde-fjelde-speilklar-soe,tei,"Vilde Fjelde, speilklar Sø",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1824,Liden Roland. Romance efter Uhland. (Fru Berta sidder bag Klippens Hang).,SV7,fru-berta-sidder-bag-klippens-hang,tei,Fru Berta sidder bag Klippens Hang,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1825,Vandring på Vesuv (Italien II  (Mellem lilla bjerge drømmer),SV7,mellem-lilla-bjerge-droemmer,tei,Mellem lilla Bjerge drømmer,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1826,En ung Digters Sang. (Det var vist tungt for min bedste Ven),SV7,det-var-vist-tungt-for-min-bedste-ven,tei,Det var vist tungt for min bedste Ven,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1829,Festen på Kenilworth 2. (Hvad hjertet her sig klynger til),SV8,hvad-hjertet-her-sig-klynger-til,derived,"Hvad Hjertet her sig klynger til,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1830,Festen på Kenilworth 3. Drikkesang (Bacchus er den største mand),SV8,bacchus-er-den-stoerste-mand,derived,"Bacchus er den største Mand,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1831,Festen på Kenilworth 4. Romance (Hyrden græsser sine får),SV8,hyrden-graesser-sine-faar,derived,"Hyrden græsser sine Faar,",firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1832,"Sang ved romergildet (Det land, hvor kunsten bygger)",SV7,det-land-hvor-kunsten-bygger,tei,"Det Land, hvor Kunsten bygger",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1833,"Salme (I) ved første gudstjeneste i Holmens Kirke efter dens istandsættelse  (Ej templer, rejst af støvets hånd)",SV7,ei-templer-reist-af-stoevets-haand,tei,"Ei Templer, reist’ af Støvets Haand",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1834,"Salme (II) ved første gudstjeneste i Holmens Kirke efter dens istandsættelse (Skabningens herre, dig vil vi vor lovsang frembære)",SV7,skabningens-herre-dig-vil-vi-vor-lovsang-frembaere,tei,"Skabningens Herre, Dig vil vi vor Lovsang frembære!",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1835,Påskesang (Da jeg bad på Oliebjerget),SV7,da-jeg-bad-paa-oliebjerget,tei,Da jeg bad paa Oliebjerget,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1838,Fru Henriette Wulff født Weinholdt (I hjemmet er nu sorgens stille kval),SV7,i-hjemmet-er-nu-sorgens-stille-qvael,tei,I Hjemmet er nu Sorgens stille Qvæl,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1839,B. M. Bindesbøll og J. E. Wegener (Sølvbryllupssange I) (Alt vinterstorme klage),SV7,alt-vinterstorme-klage,tei,Alt Vinterstorme klage,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1840,Til J. P. E. Hartmann I (Hvad herligt ude du har set og hørt),SV7,hvad-herligt-ude-du-har-seet-og-hoert,tei,Hvad herligt ude Du har seet og hørt,Andersen 7 - Digte I_w_notes_Rebecca.xml,prefix,candidate
1841,"Konen med æggene  (Der var en kone på landet,)",SV7,der-var-en-kone-paa-landet,tei,Der var en Kone paa Landet,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1842,Rosenknoppen (Rosenknop så fast og rund),SV7,rosenknop-saa-fast-og-rund,tei,Rosenknop saa fast og rund,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1843,Romanze. Af et utrykt Drama. (Den Spillemand sin Harpe tog),SV7,den-spillemand-sin-harpe-tog,tei,Den Spillemand sin Harpe tog.,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1844,"Et lille Digt. (Skrevet under mit Ophold i Rom 1833). (Du er i Roma, Verdens gamle Stad).",SV7,du-er-i-roma-verdens-gamle-stad,tei,"Du er i Roma, Verdens gamle Stad",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1845,"Guldbryllupsvise, ved Bogbinder F. Milos og Hustrus Guldbryllup i Odense den 9. Maj 1837. (Tabt vi Paradiset saae).",SV7,tabt-vi-paradiset-saae,tei,Tabt vi Paradiset saae,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1848,Til Frederik den Sjette  (Vor tid er åndens dage),SV7,vor-tid-er-aandens-dage,tei,Vor Tid er Aandens Dage,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1853,"†Ved Christian Ryders Grav, af L. (Jeg saae Dig nys, da var Du karsk og glad).",SV7,jeg-saae-dig-nys-da-var-du-karsk-og-glad,tei,"Jeg saae Dig nys, da var Du karsk og glad",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1854,"Lille Mimi. (Du søde Barn, Du kjender mig jo alt).",SV7,du-soede-barn-du-kjender-mig-jo-alt,tei,"Du søde Barn, Du kjender mig jo alt",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1857,"""Det har Zombien gjort"" (Har du hørt om tryllelandet)",SV8,har-du-hoert-om-tryllelandet,derived,Har Du hørt om Tryllelandet,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
1858,"Digteren Adalbert von Chamisso  (Så har jeg mistet dig, du ejegode)",SV7,saa-har-jeg-mistet-dig-du-eiegode,tei,"Saa har jeg mistet Dig, Du Eiegode!",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1859,"Jason og Aleksandertoget (Thorvaldsen I   (Man bygged' et skib, det hele skrog)",SV7,man-bygged-et-skib-det-hele-skrog,tei,Man bygged’ et Skib; det hele Skrog,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1861,"Til Etatsraad Hornemann fra Studenterforeningen den 20. October 1838. Kjøbenhavn. Trykt i Bianco Lunos Bogtrykkeri. (Her i Dit Hjem, her i Din stille Have).",SV7,her-i-dit-hjem-her-i-din-stille-have,tei,"Her i Dit Hjem, her i Din stille Have",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1865,"Sang til vor kjære Velgjører Hr. Etatsraad Beck. Fra Skole-Ungdommen paa Frederiksværk. I Januar 1839. (Nu fyger Sneen, Nordens Storme komme).",SV7,nu-fyger-sneen-nordens-storme-komme,tei,"Nu fyger Sneen, Nordens Storme komme",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1866,"Alfernes Blomster. Et Folkesagn. (Der laae et Bondehuus, Skorstenens Røg).",SV7,der-laae-et-bondehuus-skorstenens-roeg,tei,"Der laae et Bondehuus, Skorstenens Røg",Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1868,Til Kongehuset. (Den oldenborgske Hertug red).,SV7,den-oldenborgske-hertug-red,tei,Den oldenborgske Hertug red,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1869,"Et Vers, skrevet til Skizzen efter Marstrands Malerie: »en Dame i Vinden«. (Hver Dag hun løb for Vinden).",SV7,hver-dag-hun-loeb-for-vinden,tei,Hver Dag hun løb for Vinden,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1870,Rabbi Meyer (Israels folk forsamlet var i skolen),SV7,israels-folk-forsamlet-var-i-skolen,tei,Israels Folk forsamlet var i Skolen,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1872,Giuseppe Siboni  (Han lyttede med sydlig ild og lyst),SV7,han-lyttede-med-sydlig-ild-og-lyst,tei,Han lyttede med sydlig Ild og Lyst,Andersen 7 - Digte I_w_notes_Rebecca.xml,exact,candidate
1873,"Kong Frederik den Sjette (Danmark, dejligst vang og vænge"")",SV8,danmark-deiligst-vang-og-vaenge,derived,Danmark deiligst Vang og Vænge,firstline2024-09-22/Andersen 8 - Digte II_w_notes_2024-06-23_Rebecca.xml,exact,candidate
